sim_sec,kind,id,dsd_no,sc_no,link,lane,speed_kph,major_green,minor_green,offset,rate_vph,green_sec,metadata,readback
1260,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1260,signal,A,,1,,,,49.96,64.04,25.0,,,ok,stored
1260,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1260,signal,C,,3,,,,49.96,64.04,20.0,,,ok,stored
1260,signal,D,,4,,,,49.96,64.04,15.0,,,ok,stored
1260,signal,F,,5,,,,49.96,64.04,25.0,,,ok,stored
1260,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1260,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1320,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1320,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1320,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1320,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1320,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1320,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1320,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1320,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1320,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1320,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1320,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1320,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1320,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1320,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1320,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1320,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1320,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1320,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1320,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1320,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1320,signal,A,,1,,,,49.96,64.04,25.0,,,ok,stored
1320,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1320,signal,C,,3,,,,49.96,64.04,30.0,,,ok,stored
1320,signal,D,,4,,,,49.96,64.04,15.0,,,ok,stored
1320,signal,F,,5,,,,49.96,64.04,35.0,,,ok,stored
1320,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1320,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1380,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1380,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1380,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1380,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1380,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1380,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1380,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1380,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1380,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1380,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1380,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1380,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1380,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1380,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1380,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1380,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1380,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1380,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1380,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1380,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1380,signal,A,,1,,,,43.96,70.04,25.0,,,ok,stored
1380,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1380,signal,C,,3,,,,55.96,58.04,30.0,,,ok,stored
1380,signal,D,,4,,,,55.96,58.04,15.0,,,ok,stored
1380,signal,F,,5,,,,43.96,70.04,35.0,,,ok,stored
1380,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1380,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1440,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1440,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1440,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1440,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1440,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1440,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1440,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1440,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1440,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1440,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1440,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1440,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1440,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1440,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1440,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1440,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1440,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1440,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1440,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1440,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1440,signal,A,,1,,,,43.96,70.04,25.0,,,ok,stored
1440,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1440,signal,C,,3,,,,55.96,58.04,30.0,,,ok,stored
1440,signal,D,,4,,,,55.96,58.04,15.0,,,ok,stored
1440,signal,F,,5,,,,43.96,70.04,35.0,,,ok,stored
1440,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1440,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1500,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1500,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1500,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1500,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1500,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1500,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1500,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1500,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1500,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1500,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1500,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1500,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1500,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1500,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1500,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1500,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1500,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1500,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1500,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1500,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1500,signal,A,,1,,,,43.96,70.04,25.0,,,ok,stored
1500,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1500,signal,C,,3,,,,55.96,58.04,25.0,,,ok,stored
1500,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1500,signal,F,,5,,,,43.96,70.04,45.0,,,ok,stored
1500,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1500,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1560,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1560,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1560,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1560,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1560,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1560,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1560,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1560,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1560,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1560,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1560,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1560,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1560,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1560,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1560,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1560,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1560,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1560,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1560,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1560,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1560,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1560,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1560,signal,C,,3,,,,55.96,58.04,25.0,,,ok,stored
1560,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1560,signal,F,,5,,,,43.96,70.04,40.0,,,ok,stored
1560,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1560,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1620,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1620,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1620,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1620,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1620,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1620,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1620,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1620,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1620,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1620,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1620,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1620,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1620,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1620,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1620,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1620,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1620,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1620,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1620,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1620,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1620,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1620,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1620,signal,C,,3,,,,55.96,58.04,25.0,,,ok,stored
1620,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1620,signal,F,,5,,,,43.96,70.04,40.0,,,ok,stored
1620,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1620,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1680,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1680,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1680,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1680,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1680,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1680,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1680,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1680,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1680,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1680,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1680,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1680,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1680,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1680,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1680,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1680,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1680,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1680,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1680,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1680,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1680,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1680,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1680,signal,C,,3,,,,55.96,58.04,25.0,,,ok,stored
1680,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1680,signal,F,,5,,,,43.96,70.04,40.0,,,ok,stored
1680,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1680,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1740,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1740,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1740,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1740,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1740,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1740,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1740,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1740,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1740,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1740,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1740,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1740,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1740,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1740,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1740,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1740,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1740,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1740,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1740,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1740,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1740,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1740,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1740,signal,C,,3,,,,55.96,58.04,25.0,,,ok,stored
1740,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1740,signal,F,,5,,,,43.96,70.04,40.0,,,ok,stored
1740,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1740,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1800,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1800,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1800,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1800,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1800,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1800,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1800,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1800,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1800,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1800,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1800,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1800,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1800,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1800,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1800,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1800,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1800,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1800,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1800,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1800,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1800,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1800,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1800,signal,C,,3,,,,55.96,58.04,15.0,,,ok,stored
1800,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1800,signal,F,,5,,,,43.96,70.04,30.0,,,ok,stored
1800,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1800,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1860,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1860,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1860,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1860,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1860,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1860,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1860,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1860,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1860,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1860,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1860,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1860,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
1860,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,13,,34,1,120.0,,,,,,ok,120
1860,vsl,WB_S1_F_DIVERGE_TO_F_MERGE,14,,34,2,120.0,,,,,,ok,120
1860,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,15,,34,1,120.0,,,,,,ok,120
1860,vsl,WB_S2_F_MERGE_TO_D_DIVERGE,16,,34,2,120.0,,,,,,ok,120
1860,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,17,,34,1,120.0,,,,,,ok,120
1860,vsl,WB_S3_D_DIVERGE_TO_D_MERGE,18,,34,2,120.0,,,,,,ok,120
1860,vsl,WB_S4_D_MERGE_TO_W_EXIT,19,,34,1,120.0,,,,,,ok,120
1860,vsl,WB_S4_D_MERGE_TO_W_EXIT,20,,34,2,120.0,,,,,,ok,120
1860,signal,A,,1,,,,43.96,70.04,30.0,,,ok,stored
1860,signal,B,,2,,,,49.96,64.04,6.0,,,ok,stored
1860,signal,C,,3,,,,55.96,58.04,15.0,,,ok,stored
1860,signal,D,,4,,,,55.96,58.04,10.0,,,ok,stored
1860,signal,F,,5,,,,43.96,70.04,30.0,,,ok,stored
1860,ramp_meter,D,,6,,,,,,,1414.0,10.0,ok,stored
1860,ramp_meter,F,,7,,,,,,,316.098,10.0,ok,stored
1920,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,1,,33,1,120.0,,,,,,ok,120
1920,vsl,EB_S0_W_ENTRY_TO_D_DIVERGE,2,,33,2,120.0,,,,,,ok,120
1920,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,3,,33,1,120.0,,,,,,ok,120
1920,vsl,EB_S1_D_DIVERGE_TO_D_MERGE,4,,33,2,120.0,,,,,,ok,120
1920,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,5,,33,1,120.0,,,,,,ok,120
1920,vsl,EB_S2_D_MERGE_TO_F_DIVERGE,6,,33,2,120.0,,,,,,ok,120
1920,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,7,,33,1,120.0,,,,,,ok,120
1920,vsl,EB_S3_F_DIVERGE_TO_F_MERGE,8,,33,2,120.0,,,,,,ok,120
1920,vsl,EB_S4_F_MERGE_TO_E_EXIT,9,,33,1,120.0,,,,,,ok,120
1920,vsl,EB_S4_F_MERGE_TO_E_EXIT,10,,33,2,120.0,,,,,,ok,120
1920,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,11,,34,1,120.0,,,,,,ok,120
1920,vsl,WB_S0_E_ENTRY_TO_F_DIVERGE,12,,34,2,120.0,,,,,,ok,120
