link,bin,lane,cls,seg,rows,stopped,mean_speed
32,150,3,signal,0,3,0,42.5
32,150,3,signal,100,3,0,42.896667
32,150,3,signal,200,4,0,41.9725
32,150,3,signal,300,3,0,42.213333
32,150,3,signal,400,3,0,43.766666
32,150,3,signal,500,4,0,41.97
32,150,3,signal,600,3,0,41.93
32,150,3,signal,700,4,0,42.399998
32,150,3,signal,800,3,0,42.896667
32,150,3,signal,900,3,0,41.643333
32,150,3,signal,1000,5,0,41.992
32,150,3,signal,1100,3,0,43.476665
32,150,3,signal,1200,5,0,41.812
32,150,3,signal,1300,7,0,54.127144
32,150,3,signal,1400,11,0,72.126366
32,150,3,signal,1500,9,0,76.14667
32,150,3,signal,1600,9,0,81.39778
32,150,3,signal,1700,12,0,86.21833
32,150,3,signal,1800,15,0,68.110664
32,150,3,signal,1900,89,77,4.5661798
32,300,1,ramp,0,22,0,41.859547
32,300,1,ramp,100,21,0,40.313812
32,300,1,ramp,200,20,0,40.6445
32,300,1,ramp,300,23,0,39.851307
32,300,1,ramp,400,23,0,40.316525
32,300,1,ramp,500,25,0,40.1108
32,300,1,ramp,600,24,0,39.556248
32,300,1,ramp,700,25,0,39.5144
32,300,1,ramp,800,27,0,39.524815
32,300,1,ramp,900,28,0,39.411785
32,300,1,ramp,1000,10,0,37.609
32,300,1,ramp,1100,8,0,38.3475
32,300,1,ramp,1200,19,0,37.94105
32,300,1,ramp,1300,7,0,39.874287
32,300,1,signal,0,1,0,45.54
32,300,1,signal,100,3,0,41.293335
32,300,1,signal,200,4,0,42.8025
32,300,1,signal,300,5,0,41.706
32,300,1,signal,400,5,0,40.674
32,300,1,signal,500,7,0,41.05
32,300,1,signal,600,6,0,39.981667
32,300,1,signal,700,4,0,41.475
32,300,1,signal,800,6,0,39.983334
32,300,1,signal,900,5,0,41.857998
32,300,1,signal,1000,6,0,39.70667
32,300,1,signal,1100,5,0,40.812
32,300,1,signal,1200,23,1,44.412174
32,300,1,signal,1300,27,0,56.77037
32,300,1,signal,1400,17,0,61.789997
32,300,1,signal,1500,17,0,67.784706
32,300,1,signal,1600,23,0,78.01305
32,300,1,signal,1700,28,0,60.456787
32,300,1,signal,1800,134,70,15.565822
32,300,1,signal,1900,188,148,5.8371277
32,300,2,ramp,0,25,0,40.8676
32,300,2,ramp,100,22,0,39.264545
32,300,2,ramp,200,23,0,38.856956
32,300,2,ramp,300,24,0,39.134583
32,300,2,ramp,400,23,0,39.38696
32,300,2,ramp,500,23,0,39.890003
32,300,2,ramp,600,26,0,39.51423
32,300,2,ramp,700,20,0,39.010002
32,300,2,ramp,800,33,0,38.85697
32,300,2,ramp,900,37,0,39.621082
32,300,2,ramp,1000,20,0,39.760002
32,300,2,ramp,1100,5,0,42.82
32,300,2,ramp,1300,1,0,22.32
32,300,2,signal,0,2,0,40.97
32,300,2,signal,100,2,0,40.97
32,300,2,signal,200,4,0,40.6375
32,300,2,signal,300,3,0,38.646667
32,300,2,signal,400,3,0,40.52
32,300,2,signal,500,3,0,39.593334
32,300,2,signal,600,3,0,40.36667
32,300,2,signal,700,4,0,41.6475
32,300,2,signal,800,3,0,43.086666
32,300,2,signal,900,2,0,42.035004
32,300,2,signal,1000,4,0,40.9425
32,300,2,signal,1100,4,0,42.2825
32,300,2,signal,1200,3,0,41.633335
32,300,2,signal,1300,27,0,57.167408
32,300,2,signal,1400,19,0,67.39895
32,300,2,signal,1500,21,0,78.17762
32,300,2,signal,1600,29,0,87.88069
32,300,2,signal,1700,35,0,57.699142
32,300,2,signal,1800,148,75,13.117094
32,300,2,signal,1900,177,138,5.684915
32,300,3,ramp,0,22,0,41.672276
32,300,3,ramp,100,22,0,40.212273
32,300,3,ramp,200,23,0,41.023914
32,300,3,ramp,300,26,0,40.38154
32,300,3,ramp,400,27,0,40.493332
32,300,3,ramp,500,29,0,42.06793
32,300,3,ramp,600,32,0,41.299686
32,300,3,ramp,700,33,0,42.101818
32,300,3,ramp,800,22,0,42.350456
32,300,3,ramp,900,11,0,42.024544
32,300,3,ramp,1000,7,0,42.96143
32,300,3,ramp,1100,6,0,43.05
32,300,3,ramp,1200,1,0,46.17
32,300,3,ramp,1300,1,0,28.48
32,300,3,signal,0,5,0,39.3
32,300,3,signal,100,4,0,37.4775
32,300,3,signal,200,2,0,43.28
32,300,3,signal,300,1,0,44.44
32,300,3,signal,400,2,0,44.055
32,300,3,signal,500,1,0,42.11
32,300,3,signal,600,2,0,44.055
32,300,3,signal,700,2,0,44.055
32,300,3,signal,800,1,0,41.34
32,300,3,signal,900,2,0,44.055
32,300,3,signal,1000,2,0,44.055
32,300,3,signal,1100,2,0,43.32
32,300,3,signal,1200,4,0,42.735
32,300,3,signal,1300,10,0,56.956
32,300,3,signal,1400,18,0,68.03889
32,300,3,signal,1500,14,0,77.840004
32,300,3,signal,1600,26,0,84.82154
32,300,3,signal,1700,37,0,64.87351
32,300,3,signal,1800,211,156,6.2709007
32,300,3,signal,1900,200,179,2.31
32,450,1,ramp,0,17,0,42.82941
32,450,1,ramp,100,20,0,41.4355
32,450,1,ramp,200,23,0,41.758698
32,450,1,ramp,300,20,0,41.7435
32,450,1,ramp,400,19,0,41.86316
32,450,1,ramp,500,19,0,41.66
32,450,1,ramp,600,18,0,41.70889
32,450,1,ramp,700,21,0,41.90238
32,450,1,ramp,800,20,0,41.476
32,450,1,ramp,900,18,0,41.771667
32,450,1,ramp,1000,12,0,41.055836
32,450,1,ramp,1100,11,0,40.13182
32,450,1,ramp,1200,13,0,40.400772
32,450,1,ramp,1300,9,0,38.885555
32,450,1,signal,500,1,0,43.62
32,450,1,signal,600,2,0,42.66
32,450,1,signal,700,1,0,42.98
32,450,1,signal,800,2,0,43.300003
32,450,1,signal,900,2,0,43.940002
32,450,1,signal,1000,1,0,42.34
32,450,1,signal,1100,2,0,43.300003
32,450,1,signal,1200,18,0,55.70111
32,450,1,signal,1300,15,0,70.098
32,450,1,signal,1400,17,0,86.02118
32,450,1,signal,1500,25,0,82.3312
32,450,1,signal,1600,31,0,73.38677
32,450,1,signal,1700,83,21,24.311928
32,450,1,signal,1800,258,185,6.185465
32,450,1,signal,1900,200,164,4.8168
32,450,2,ramp,0,17,0,41.39588
32,450,2,ramp,100,20,0,41.121
32,450,2,ramp,200,17,0,40.81706
32,450,2,ramp,300,17,0,40.99235
32,450,2,ramp,400,20,0,40.8165
32,450,2,ramp,500,22,0,40.985
32,450,2,ramp,600,21,0,40.326668
32,450,2,ramp,700,25,0,40.285202
32,450,2,ramp,800,23,0,40.554783
32,450,2,ramp,900,27,0,40.174812
32,450,2,ramp,1000,17,0,40.481174
32,450,2,ramp,1100,7,0,42.971428
32,450,2,signal,0,2,0,30.48
32,450,2,signal,100,2,0,31.205
32,450,2,signal,200,3,0,30.843332
32,450,2,signal,300,2,0,30.48
32,450,2,signal,400,2,0,31.205002
32,450,2,signal,500,4,0,32.855
32,450,2,signal,600,4,0,36.665
32,450,2,signal,700,4,0,34.72
32,450,2,signal,800,4,0,36.3875
32,450,2,signal,900,3,0,40.38667
32,450,2,signal,1000,4,0,39.08
32,450,2,signal,1100,5,0,41.206
32,450,2,signal,1200,7,0,44.422855
32,450,2,signal,1300,21,0,65.097145
32,450,2,signal,1400,9,0,69.81111
32,450,2,signal,1500,21,0,77.533806
32,450,2,signal,1600,31,0,74.83774
32,450,2,signal,1700,95,33,21.951475
32,450,2,signal,1800,255,173,6.966039
32,450,2,signal,1900,220,182,4.897909
32,450,3,ramp,0,15,0,42.504
32,450,3,ramp,100,15,0,40.55
32,450,3,ramp,200,11,0,42.372726
32,450,3,ramp,300,13,0,40.634617
32,450,3,ramp,400,13,0,40.475384
32,450,3,ramp,500,12,0,39.67583
32,450,3,ramp,600,11,0,40.244545
32,450,3,ramp,700,10,0,37.648003
32,450,3,ramp,800,8,0,40.29625
32,450,3,signal,0,6,0,36.991665
32,450,3,signal,100,7,0,38.044285
32,450,3,signal,200,7,0,38.00857
32,450,3,signal,300,9,0,38.47889
32,450,3,signal,400,7,0,38.407143
32,450,3,signal,500,7,0,38.957146
32,450,3,signal,600,8,0,37.04625
32,450,3,signal,700,7,0,38.195713
32,450,3,signal,800,8,0,37.333748
32,450,3,signal,900,8,0,35.19125
32,450,3,signal,1000,8,0,35.69125
32,450,3,signal,1100,3,0,37.91
32,450,3,signal,1200,2,0,43.36
32,450,3,signal,1300,11,0,62.074547
32,450,3,signal,1400,16,0,71.46438
32,450,3,signal,1500,13,0,81.41462
32,450,3,signal,1600,20,0,71.1195
32,450,3,signal,1700,104,65,13.109038
32,450,3,signal,1800,320,264,3.8433125
32,450,3,signal,1900,258,237,2.1015503
32,600,1,ramp,0,26,0,41.36
32,600,1,ramp,100,27,0,38.647778
32,600,1,ramp,200,27,0,39.893333
32,600,1,ramp,300,25,0,38.9852
32,600,1,ramp,400,25,0,38.714
32,600,1,ramp,500,24,0,39.287083
32,600,1,ramp,600,23,0,38.695217
32,600,1,ramp,700,20,0,39.197502
32,600,1,ramp,800,27,0,39.20889
32,600,1,ramp,900,34,0,40.123238
32,600,1,ramp,1000,8,0,42.5775
32,600,1,ramp,1100,4,0,42.4725
32,600,1,ramp,1200,10,0,42.422
32,600,1,ramp,1300,4,0,44.045
32,600,1,signal,0,3,0,45.079998
32,600,1,signal,100,1,0,41.92
32,600,1,signal,200,2,0,44.190002
32,600,1,signal,300,2,0,43.545
32,600,1,signal,400,1,0,42.57
32,600,1,signal,500,2,0,45.489998
32,600,1,signal,600,2,0,42.245
32,600,1,signal,700,1,0,45.81
32,600,1,signal,800,2,0,43.545
32,600,1,signal,900,1,0,42.57
32,600,1,signal,1000,2,0,45.489998
32,600,1,signal,1100,2,0,42.245
32,600,1,signal,1200,20,0,56.3545
32,600,1,signal,1300,28,0,70.54821
32,600,1,signal,1400,18,0,87.5
32,600,1,signal,1500,28,0,80.96715
32,600,1,signal,1600,153,109,13.848497
32,600,1,signal,1700,305,249,5.615836
32,600,1,signal,1800,334,283,5.0973053
32,600,1,signal,1900,205,174,4.956927
32,600,2,ramp,0,29,0,43.566555
32,600,2,ramp,100,30,0,41.730335
32,600,2,ramp,200,29,0,42.46276
32,600,2,ramp,300,26,0,41.749615
32,600,2,ramp,400,32,0,42.446877
32,600,2,ramp,500,32,0,41.7525
32,600,2,ramp,600,28,0,41.1525
32,600,2,ramp,700,30,0,41.59133
32,600,2,ramp,800,33,0,39.96182
32,600,2,ramp,900,36,0,40.24778
32,600,2,ramp,1000,14,0,42.457855
32,600,2,ramp,1100,2,0,43.449997
32,600,2,signal,0,1,0,43.22
32,600,2,signal,100,2,0,44.785
32,600,2,signal,200,1,0,44.26
32,600,2,signal,300,2,0,43.739998
32,600,2,signal,400,2,0,44.785
32,600,2,signal,500,1,0,43.22
32,600,2,signal,600,2,0,44.785
32,600,2,signal,800,1,0,28.67
32,600,2,signal,900,2,0,31.205002
32,600,2,signal,1000,2,0,31.205
32,600,2,signal,1100,4,0,32.372498
32,600,2,signal,1200,6,0,37.81
32,600,2,signal,1300,27,0,63.781853
32,600,2,signal,1400,25,0,73.1732
32,600,2,signal,1500,45,2,62.591335
32,600,2,signal,1600,126,77,17.296667
32,600,2,signal,1700,244,167,8.022131
32,600,2,signal,1800,334,254,4.6185927
32,600,2,signal,1900,187,156,5.6001067
32,600,3,ramp,0,26,0,41.204613
32,600,3,ramp,100,19,0,39.49579
32,600,3,ramp,200,26,0,39.249615
32,600,3,ramp,300,29,0,39.28
32,600,3,ramp,400,23,0,40.122173
32,600,3,ramp,500,22,0,39.114548
32,600,3,ramp,600,23,0,39.478695
32,600,3,ramp,700,22,0,38.978638
32,600,3,ramp,800,11,0,40.515453
32,600,3,ramp,900,1,0,41.34
32,600,3,signal,0,3,0,43.59
32,600,3,signal,100,4,0,41.525
32,600,3,signal,200,4,0,42.37
32,600,3,signal,300,2,0,42.605
32,600,3,signal,400,1,0,45.69
32,600,3,signal,500,2,0,42.605
32,600,3,signal,600,2,0,42.6
32,600,3,signal,700,1,0,44.81
32,600,3,signal,800,2,0,42.605003
32,600,3,signal,900,2,0,42.6
32,600,3,signal,1000,1,0,43.93
32,600,3,signal,1100,5,0,38.884
32,600,3,signal,1200,4,0,36.677498
32,600,3,signal,1300,11,0,56.736362
32,600,3,signal,1400,17,0,72.941765
32,600,3,signal,1500,22,0,69.33591
32,600,3,signal,1600,139,108,9.849352
32,600,3,signal,1700,304,261,3.248158
32,600,3,signal,1800,364,307,2.8988736
32,600,3,signal,1900,251,225,2.581474
32,750,1,ramp,0,16,0,44.23125
32,750,1,ramp,100,21,0,42.293335
32,750,1,ramp,200,18,0,43.088333
32,750,1,ramp,300,18,0,42.317223
32,750,1,ramp,400,20,0,42.704002
32,750,1,ramp,500,19,0,42.455265
32,750,1,ramp,600,18,0,40.113888
32,750,1,ramp,700,24,0,40.242085
32,750,1,ramp,800,27,0,40.05037
32,750,1,ramp,900,27,0,39.542595
32,750,1,ramp,1000,15,0,40.621334
32,750,1,ramp,1100,6,0,42.248333
32,750,1,ramp,1200,18,0,41.73111
32,750,1,ramp,1300,5,0,43.466
32,750,1,signal,0,1,0,44.32
32,750,1,signal,100,2,0,43.825
32,750,1,signal,200,1,0,41.36
32,750,1,signal,300,2,0,43.825
32,750,1,signal,400,2,0,43.824997
32,750,1,signal,500,1,0,40.38
32,750,1,signal,600,2,0,43.824997
32,750,1,signal,1100,1,0,40.32
32,750,1,signal,1200,22,0,50.332726
32,750,1,signal,1300,22,0,68.18364
32,750,1,signal,1400,16,0,78.99375
32,750,1,signal,1500,90,50,17.080889
32,750,1,signal,1600,323,261,4.8686066
32,750,1,signal,1700,346,276,4.1534104
32,750,1,signal,1800,334,269,4.518024
32,750,1,signal,1900,225,193,4.6060443
32,750,2,ramp,0,16,0,42.891876
32,750,2,ramp,100,15,0,42.208
32,750,2,ramp,200,16,0,42.663124
32,750,2,ramp,300,19,0,43.01421
32,750,2,ramp,400,16,0,43.911877
32,750,2,ramp,500,16,0,42.645
32,750,2,ramp,600,20,0,42.982002
32,750,2,ramp,700,17,0,43.011765
32,750,2,ramp,800,25,0,42.066402
32,750,2,ramp,900,31,0,40.421932
32,750,2,ramp,1000,10,0,40.854
32,750,2,ramp,1100,4,0,41.9325
32,750,2,signal,0,4,0,43.802498
32,750,2,signal,100,3,0,41.006664
32,750,2,signal,200,3,0,44.486664
32,750,2,signal,300,4,0,42.075
32,750,2,signal,400,3,0,43.163334
32,750,2,signal,500,4,0,42.872498
32,750,2,signal,600,2,0,43.915
32,750,2,signal,700,5,0,42.938
32,750,2,signal,800,6,0,43.588333
32,750,2,signal,900,5,0,42.516
32,750,2,signal,1000,2,0,41.239998
32,750,2,signal,1100,3,0,42.816666
32,750,2,signal,1200,4,0,45.932503
32,750,2,signal,1300,27,0,63.718147
32,750,2,signal,1400,13,0,71.902306
32,750,2,signal,1500,73,35,19.723423
32,750,2,signal,1600,302,217,4.910762
32,750,2,signal,1700,329,240,5.55921
32,750,2,signal,1800,332,246,4.858012
32,750,2,signal,1900,168,134,5.9525595
32,750,3,ramp,0,16,0,43.404373
32,750,3,ramp,100,21,0,41.552856
32,750,3,ramp,200,19,0,42.31
32,750,3,ramp,300,18,0,41.71722
32,750,3,ramp,400,19,0,41.320526
32,750,3,ramp,500,17,0,42.193527
32,750,3,ramp,600,18,0,41.23389
32,750,3,ramp,700,21,0,41.991905
32,750,3,ramp,800,14,0,41.917145
32,750,3,ramp,900,7,0,42.04
32,750,3,ramp,1000,6,0,41.17
32,750,3,ramp,1100,4,0,41.725
32,750,3,signal,300,1,0,40.87
32,750,3,signal,400,2,0,42.98
32,750,3,signal,500,2,0,42.14
32,750,3,signal,600,2,0,40.445
32,750,3,signal,700,1,0,43.4
32,750,3,signal,800,2,0,40.45
32,750,3,signal,900,2,0,42.980003
32,750,3,signal,1000,1,0,39.18
32,750,3,signal,1100,2,0,42.98
32,750,3,signal,1200,2,0,40.449997
32,750,3,signal,1300,12,0,64.808334
32,750,3,signal,1400,19,0,71.16106
32,750,3,signal,1500,61,27,20.422623
32,750,3,signal,1600,304,239,4.89625
32,750,3,signal,1700,343,268,3.196268
32,750,3,signal,1800,393,327,3.4076588
32,750,3,signal,1900,224,196,3.1563394
32,900,1,ramp,0,28,0,42.165356
32,900,1,ramp,100,31,0,41.48516
32,900,1,ramp,200,25,0,41.536
32,900,1,ramp,300,27,0,42.650738
32,900,1,ramp,400,29,0,42.40586
32,900,1,ramp,500,28,0,42.37857
32,900,1,ramp,600,29,0,42.645863
32,900,1,ramp,700,25,0,41.869198
32,900,1,ramp,800,29,0,41.95759
32,900,1,ramp,900,31,0,41.290646
32,900,1,ramp,1000,12,0,43.584167
32,900,1,ramp,1100,7,0,43.364285
32,900,1,ramp,1200,14,0,41.690712
32,900,1,ramp,1300,3,0,43.303333
32,900,1,signal,0,6,0,42.375
32,900,1,signal,100,4,0,37.6275
32,900,1,signal,200,5,0,43.254
32,900,1,signal,300,4,0,42.9
32,900,1,signal,400,2,0,45.665
32,900,1,signal,500,4,0,42.67
32,900,1,signal,600,3,0,42.836666
32,900,1,signal,700,6,0,42.273335
32,900,1,signal,800,5,0,41.582
32,900,1,signal,900,5,0,40.066
32,900,1,signal,1000,6,0,44.181667
32,900,1,signal,1100,2,0,42.11
32,900,1,signal,1200,20,0,54.03
32,900,1,signal,1300,40,0,69.302
32,900,1,signal,1400,40,1,53.107502
32,900,1,signal,1500,291,235,4.255189
32,900,1,signal,1600,360,298,3.594528
32,900,1,signal,1700,361,302,3.8102493
32,900,1,signal,1800,347,281,4.2094812
32,900,1,signal,1900,207,178,4.7368603
32,900,2,ramp,0,35,0,41.318
32,900,2,ramp,100,34,0,40.34
32,900,2,ramp,200,32,0,40.13344
32,900,2,ramp,300,28,0,39.392498
32,900,2,ramp,400,30,0,39.27333
32,900,2,ramp,500,24,0,40.55042
32,900,2,ramp,600,26,0,39.135384
32,900,2,ramp,700,22,0,40.208183
32,900,2,ramp,800,25,0,39.1772
32,900,2,ramp,900,44,0,40.30023
32,900,2,ramp,1000,18,0,39.02333
32,900,2,ramp,1100,3,0,40.51
32,900,2,signal,1000,2,0,45.59
32,900,2,signal,1100,1,0,42.17
32,900,2,signal,1200,3,0,44.13333
32,900,2,signal,1300,22,0,60.923634
32,900,2,signal,1400,20,0,54.731
32,900,2,signal,1500,262,194,5.319618
32,900,2,signal,1600,324,258,5.252006
32,900,2,signal,1700,298,223,5.8060737
32,900,2,signal,1800,347,280,4.3271184
32,900,2,signal,1900,218,180,4.5255966
32,900,3,ramp,0,31,0,42.57903
32,900,3,ramp,100,25,0,41.9424
32,900,3,ramp,200,29,0,42.20759
32,900,3,ramp,300,25,0,41.681602
32,900,3,ramp,400,24,0,42.69083
32,900,3,ramp,500,22,0,42.48682
32,900,3,ramp,600,26,0,42.099613
32,900,3,ramp,700,27,0,42.38074
32,900,3,ramp,800,15,0,42.139336
32,900,3,ramp,900,2,0,40.97
32,900,3,ramp,1000,4,0,41.37
32,900,3,ramp,1100,3,0,42.396667
32,900,3,signal,0,7,0,43.815712
32,900,3,signal,100,5,0,42.370003
32,900,3,signal,200,3,0,41.38333
32,900,3,signal,300,4,0,41.96
32,900,3,signal,400,3,0,42.3
32,900,3,signal,500,4,0,43.364998
32,900,3,signal,600,2,0,40.705
32,900,3,signal,700,1,0,43.03
32,900,3,signal,1300,4,0,76.6375
32,900,3,signal,1400,13,0,63.23
32,900,3,signal,1500,257,203,5.157782
32,900,3,signal,1600,369,313,3.2826288
32,900,3,signal,1700,336,284,3.2780657
32,900,3,signal,1800,367,305,2.8403816
32,900,3,signal,1900,231,203,2.8305626
32,1050,1,ramp,0,31,0,42.149033
32,1050,1,ramp,100,35,0,40.882
32,1050,1,ramp,200,42,0,40.710712
32,1050,1,ramp,300,37,0,39.877296
32,1050,1,ramp,400,38,0,39.84
32,1050,1,ramp,500,41,0,39.977802
32,1050,1,ramp,600,38,0,39.284737
32,1050,1,ramp,700,40,0,39.708
32,1050,1,ramp,800,42,0,39.322857
32,1050,1,ramp,900,35,0,40.056
32,1050,1,ramp,1000,17,0,40.270588
32,1050,1,ramp,1100,12,0,40.763332
32,1050,1,ramp,1200,34,0,36.309116
32,1050,1,ramp,1300,9,0,36.295555
32,1050,1,signal,0,2,0,44.04
32,1050,1,signal,100,1,0,39.86
32,1050,1,signal,1100,1,0,37.19
32,1050,1,signal,1200,20,0,44.161
32,1050,1,signal,1300,28,0,62.049644
32,1050,1,signal,1400,132,93,8.978409
32,1050,1,signal,1500,350,302,2.5654857
32,1050,1,signal,1600,292,242,4.5428767
32,1050,1,signal,1700,374,308,4.071952
32,1050,1,signal,1800,293,236,6.0848465
32,1050,1,signal,1900,227,194,4.443436
32,1050,2,ramp,0,34,0,41.293823
32,1050,2,ramp,100,37,0,39.958107
32,1050,2,ramp,200,36,0,39.608055
32,1050,2,ramp,300,37,0,38.654053
32,1050,2,ramp,400,40,0,39.185997
32,1050,2,ramp,500,34,0,38.85853
32,1050,2,ramp,600,36,0,39.64833
32,1050,2,ramp,700,40,0,40.0275
32,1050,2,ramp,800,41,0,39.088535
32,1050,2,ramp,900,48,0,40.533333
32,1050,2,ramp,1000,20,0,40.7365
32,1050,2,ramp,1100,7,0,40.647144
32,1050,2,ramp,1200,1,0,38.73
32,1050,2,signal,0,6,0,42.443333
32,1050,2,signal,100,4,0,42.025
32,1050,2,signal,200,4,0,42.0775
32,1050,2,signal,300,5,0,41.872
32,1050,2,signal,400,5,0,42.614002
32,1050,2,signal,500,5,0,42.432
32,1050,2,signal,600,6,0,41.791668
32,1050,2,signal,700,3,0,42.48
32,1050,2,signal,800,4,0,41.93
32,1050,2,signal,900,4,0,41.52
32,1050,2,signal,1000,3,0,42.11333
32,1050,2,signal,1100,3,0,44.006668
32,1050,2,signal,1200,7,0,40.37857
32,1050,2,signal,1300,19,0,53.97105
32,1050,2,signal,1400,134,88,9.855298
32,1050,2,signal,1500,365,294,3.467178
32,1050,2,signal,1600,325,239,4.601077
32,1050,2,signal,1700,347,271,4.0254755
32,1050,2,signal,1800,330,259,4.2769394
32,1050,2,signal,1900,198,165,4.663788
32,1050,3,ramp,0,31,0,41.95774
32,1050,3,ramp,100,30,0,40.717335
32,1050,3,ramp,200,27,0,40.35852
32,1050,3,ramp,300,30,0,40.544
32,1050,3,ramp,400,39,0,40.614616
32,1050,3,ramp,500,33,0,40.70212
32,1050,3,ramp,600,29,0,39.773445
32,1050,3,ramp,700,30,0,40.073666
32,1050,3,ramp,800,19,0,41.50316
32,1050,3,ramp,900,8,0,41.38125
32,1050,3,ramp,1000,7,0,42.022858
32,1050,3,ramp,1100,5,0,41.247997
32,1050,3,signal,0,3,0,45.84667
32,1050,3,signal,100,8,0,43.41
32,1050,3,signal,200,9,0,43.27778
32,1050,3,signal,300,5,0,43.206
32,1050,3,signal,400,8,0,43.155
32,1050,3,signal,500,6,0,42.623333
32,1050,3,signal,600,8,0,43.8475
32,1050,3,signal,700,7,0,42.91143
32,1050,3,signal,800,8,0,43.82875
32,1050,3,signal,900,10,0,42.869
32,1050,3,signal,1000,7,0,42.827145
32,1050,3,signal,1100,8,0,43.115
32,1050,3,signal,1200,10,0,43.642998
32,1050,3,signal,1300,10,0,45.526
32,1050,3,signal,1400,108,74,8.961111
32,1050,3,signal,1500,380,304,3.9063685
32,1050,3,signal,1600,362,295,3.8495305
32,1050,3,signal,1700,336,267,5.1136904
32,1050,3,signal,1800,351,283,3.5644445
32,1050,3,signal,1900,216,190,3.1950464
32,1200,1,ramp,0,21,0,43.88476
32,1200,1,ramp,100,21,0,42.624763
32,1200,1,ramp,200,23,0,43.257824
32,1200,1,ramp,300,20,0,43.043
32,1200,1,ramp,400,22,0,43.352272
32,1200,1,ramp,500,22,0,42.910908
32,1200,1,ramp,600,27,0,42.488518
32,1200,1,ramp,700,27,0,42.767036
32,1200,1,ramp,800,35,0,42.55486
32,1200,1,ramp,900,41,0,41.81244
32,1200,1,ramp,1000,24,0,40.899586
32,1200,1,ramp,1100,14,0,39.81
32,1200,1,ramp,1200,35,1,35.129143
32,1200,1,ramp,1300,14,0,37.58643
32,1200,1,signal,0,3,0,43.443333
32,1200,1,signal,100,6,0,41.035
32,1200,1,signal,200,8,0,42.635
32,1200,1,signal,300,6,0,41.391666
32,1200,1,signal,400,4,0,43.0675
32,1200,1,signal,500,6,0,41.751667
32,1200,1,signal,600,5,0,42.366
32,1200,1,signal,700,6,0,42.98833
32,1200,1,signal,800,4,0,41.965
32,1200,1,signal,900,3,0,41.936665
32,1200,1,signal,1000,3,0,43.006668
32,1200,1,signal,1100,1,0,43.66
32,1200,1,signal,1200,28,0,38.535
32,1200,1,signal,1300,30,0,56.026
32,1200,1,signal,1400,205,151,5.4541464
32,1200,1,signal,1500,321,248,3.950436
32,1200,1,signal,1600,305,241,4.373738
32,1200,1,signal,1700,308,251,4.4831495
32,1200,1,signal,1800,333,273,4.582883
32,1200,1,signal,1900,204,173,5.0236273
32,1200,2,ramp,0,21,0,42.989525
32,1200,2,ramp,100,24,0,42.455833
32,1200,2,ramp,200,24,0,42.04
32,1200,2,ramp,300,26,0,42.207695
32,1200,2,ramp,400,25,0,42.453197
32,1200,2,ramp,500,31,0,41.57129
32,1200,2,ramp,600,24,0,41.272915
32,1200,2,ramp,700,26,0,41.39
32,1200,2,ramp,800,29,0,40.216896
32,1200,2,ramp,900,36,0,39.431946
32,1200,2,ramp,1000,12,0,41.149998
32,1200,2,ramp,1100,4,0,42.5375
32,1200,2,signal,0,5,0,44.144
32,1200,2,signal,100,7,0,42.032856
32,1200,2,signal,200,6,0,43.586666
32,1200,2,signal,300,6,0,42.845
32,1200,2,signal,400,5,0,43.329998
32,1200,2,signal,500,5,0,42.71
32,1200,2,signal,600,4,0,43.3575
32,1200,2,signal,700,5,0,42.77
32,1200,2,signal,800,5,0,42.774
32,1200,2,signal,900,4,0,42.5975
32,1200,2,signal,1000,6,0,43.74167
32,1200,2,signal,1100,4,0,42.51
32,1200,2,signal,1200,7,0,38.02429
32,1200,2,signal,1300,31,0,49.696774
32,1200,2,signal,1400,214,164,5.166355
32,1200,2,signal,1500,386,333,2.261917
32,1200,2,signal,1600,323,248,5.5349846
32,1200,2,signal,1700,345,264,4.980261
32,1200,2,signal,1800,297,218,5.07532
32,1200,2,signal,1900,216,179,3.6555095
32,1200,3,ramp,0,20,0,42.3785
32,1200,3,ramp,100,20,0,41.6125
32,1200,3,ramp,200,24,0,41.5575
32,1200,3,ramp,300,19,0,41.778946
32,1200,3,ramp,400,21,0,42.25476
32,1200,3,ramp,500,19,0,42.307365
32,1200,3,ramp,600,22,0,41.22
32,1200,3,ramp,700,22,0,42.127274
32,1200,3,ramp,800,18,0,41.88
32,1200,3,ramp,900,12,0,41.962498
32,1200,3,ramp,1000,9,0,41.134445
32,1200,3,ramp,1100,7,0,42.52714
32,1200,3,signal,0,6,0,37.105
32,1200,3,signal,100,4,0,35.725
32,1200,3,signal,200,2,0,31.915
32,1200,3,signal,300,4,0,35.0
32,1200,3,signal,400,4,0,35.9425
32,1200,3,signal,500,4,0,37.3575
32,1200,3,signal,600,4,0,34.2925
32,1200,3,signal,700,7,0,41.28143
32,1200,3,signal,800,6,0,43.343334
32,1200,3,signal,900,4,0,42.7625
32,1200,3,signal,1000,5,0,43.088
32,1200,3,signal,1100,5,0,42.741997
32,1200,3,signal,1200,6,0,43.418335
32,1200,3,signal,1300,7,0,52.767143
32,1200,3,signal,1400,160,108,7.335875
32,1200,3,signal,1500,340,258,5.2610884
32,1200,3,signal,1600,381,306,3.2099476
32,1200,3,signal,1700,379,315,3.0664117
32,1200,3,signal,1800,373,306,3.0205631
32,1200,3,signal,1900,234,205,2.6464531
32,1350,1,ramp,0,26,0,41.37654
